date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-12-08,3.5,2.42,1.85,0.2,,,100,100,100,100,3.4,2.4,1.8,0.3,9,4.62,5,1,,,103.45,103.29,103.29,103.14,103.46,103.29,103.29,103.13,2800,933.3,1500,200,3.5,2.3,2.5,1.4,16.1,0,0,0,0,0,0,0,,07:55:00,16:15:00,8.33,7.92,16.25,,,4,4,0,0,,,,,,8,4.9,4,0,,,,
2017-12-07,4.2,2.89,2.85,1.5,,,100,100,100,100,4,2.9,2.5,1,9,5,4.5,0,,,103.57,103.44,103.45,103.33,103.57,103.43,103.45,103.33,8100,1095.8,4050,0,3.4,2.2,2.4,1.3,15.2,0,0,0,0,0,0,0,,07:54:00,16:15:00,8.35,7.9,16.25,,,7,8,0,1,,,,,,8,5.4,4.5,1,,,,
2017-12-06,5.8,3.71,2.15,-1.5,,-2,100,97.7,97,94,4.6,3.4,2,-0.6,20,10.58,12,4,,,103.94,103.8,103.78,103.61,103.94,103.8,103.78,103.61,48300,23125,24250,200,3.3,2.1,2.2,1.2,15.8,0,0,0,0,0,0,0,,07:52:00,16:15:00,8.38,7.87,16.25,,,8,8,-1,-1,,,,,,8,4,4,0,,,,
2017-12-05,6.3,2.62,2.54,-1.2,,-4,99,89.5,85,71,2.9,1,0.6,-1.6,22,10.46,12,2,,,103.92,103.82,103.81,103.7,103.91,103.82,103.81,103.71,48300,39241.7,36200,24100,2.6,1.8,1.8,1.1,15.5,0,0,0,0,0,0,0,,07:51:00,16:15:00,8.4,7.85,16.25,,,5,7,2,2,,,,,,8,2.2,4,0,,,,
2017-12-04,5.8,3.54,3.45,1.1,,,96,86.3,85,74,2.2,1.4,1.4,0.5,11,5.83,6,1,,,103.67,103.49,103.4,103.13,103.68,103.49,103.4,103.13,32200,30512.5,28150,24100,2.6,1.8,1.8,1.1,14.6,0,0,0,0,0,0,0,,07:50:00,16:16:00,8.43,7.83,16.27,,,4,5,-1,0,,,,,,8,6.6,5.5,3,,,,
2017-12-03,6,3.95,3.55,1.1,,,95,87.4,85,75,3.1,2,1.9,0.7,23,9.75,13.5,4,33,31,103.1,102.19,102.18,101.26,103.1,102.19,102.18,101.26,32200,30175,28150,24100,2.3,1.7,1.7,1.1,14.4,0,0,0,0,0,0,0,,07:49:00,16:16:00,8.45,7.82,16.27,,,6,6,3,3,,,,,,8,5.8,5,2,,,,
2017-12-02,6.8,5.37,5.25,3.7,,,96,91.9,90,84,5.2,4.2,4.1,3,25,15.17,14.5,4,35,7,101.38,101.15,101.18,100.98,101.38,101.16,101.18,100.98,32200,23341.7,20950,9700,2.6,2,2.1,1.6,12.8,0,0.2,0,0,5.2,5.2,0,,07:48:00,16:17:00,8.48,7.8,16.28,,,7,7,4,4,,,,,,8,7.6,6,4,,,,
2017-12-01,7.5,6.24,5.7,3.9,,,97,93.8,93.5,90,6.3,5.3,4.8,3.3,28,18.29,17.5,7,41,13,101.78,101.39,101.48,101.18,101.79,101.4,101.49,101.18,32200,22712.5,24150,16100,2.4,2,1.9,1.4,12.3,0,0.7,0,0,17.2,17.2,0,,07:46:00,16:17:00,8.52,7.77,16.28,,,8,8,5,5,,,,,,8,7.8,7,6,,,,
2017-11-30,7.7,6.37,6.75,5.8,,,96,91.9,92.5,89,5.5,5.2,5,4.5,30,18.88,21,12,43,11,102.15,101.88,101.97,101.79,102.16,101.89,101.98,101.79,24100,19962.5,14450,4800,2.6,2,2,1.5,11.2,0,1.8,0,0,10.4,10.4,0,,07:45:00,16:18:00,8.55,7.75,16.3,,,6,7,6,7,,,,,,8,8,8,8,,,,
2017-11-29,7.8,5.92,4.75,1.7,,,97,91.9,91,85,6.2,4.7,4,1.7,21,15.04,15,9,33,10,102.85,102.57,102.53,102.21,102.85,102.57,102.53,102.22,32200,27012.5,25750,19300,2.7,2,2.1,1.5,13.2,0,0,0,0,3.2,3.2,0,,07:44:00,16:18:00,8.57,7.73,16.3,,,9,9,6,6,,,,,,8,7.2,5.5,3,,,,
2017-11-28,8.5,6.03,5.85,3.2,,,96,90.4,90.5,85,6.2,4.6,4,1.9,30,15.12,18.5,7,46,13,102.18,101.44,101.62,101.06,102.18,101.44,101.62,101.06,48300,21925,29000,9700,2.8,2.1,2.1,1.5,12.2,0,0.8,0,0,12.6,12.6,0,,07:42:00,16:19:00,8.62,7.7,16.32,,,9,9,6,6,,,,,,8,7.2,5.5,3,,,,
2017-11-27,9.4,6.78,6.05,2.7,,,95,83.5,81.5,68,5.7,4.1,4,2.2,23,11.42,13.5,4,37,12,101.94,101.6,101.42,100.89,101.93,101.6,101.41,100.89,48300,35679.2,29800,11300,3.1,2.1,2.4,1.6,11.9,0,1.1,0,0,0.4,0.4,0,,07:41:00,16:20:00,8.65,7.68,16.33,,,9,9,6,8,,,,,,8,7.2,5.5,3,,,,
2017-11-26,13.1,9.41,9.19,5.3,,,91,82.9,82,73,10,6.7,6.5,3.1,30,17.04,17,4,70,25,100.87,99.99,100.16,99.44,100.87,99.99,100.17,99.46,32200,24670.8,20150,8100,2.6,2,2,1.4,8.8,0,4.2,2.2,0,9.8,9.8,0,,07:40:00,16:20:00,8.67,7.67,16.33,,,12,13,5,6,,,,,,8,7,5,2,,,,
2017-11-25,11.1,9.52,9.4,7.7,,,91,78.7,79,67,8.2,6,6.3,4.5,30,18.54,19,8,41,2,101.63,101.04,100.73,99.83,101.63,101.04,100.72,99.82,48300,32525,36200,24100,2.2,1.8,1.8,1.5,8.6,0,4.4,2.4,0,1.4,1.4,0,,07:38:00,16:21:00,8.72,7.63,16.35,,,11,11,8,8,,,,,,8,8,8,8,,,,
2017-11-24,9.6,8.72,8.6,7.6,,,88,84,81.5,75,7,6.2,5.6,4.2,29,21.08,20.5,12,44,13,101.63,101.53,101.42,101.22,101.64,101.53,101.43,101.22,32200,26275,25750,19300,2.4,2,2,1.6,9.4,0,3.6,1.6,0,1.6,1.6,0,,07:37:00,16:22:00,8.75,7.62,16.37,,,8,9,8,9,,,,,,8,8,7.5,7,,,,
2017-11-23,14.2,10.28,11.55,8.9,,,95,82.9,83,71,10.1,7.5,7.8,5.6,27,15.29,15,3,41,18,101.17,100.84,100.94,100.72,101.17,100.84,100.94,100.72,48300,35545.8,36200,24100,3.1,2.2,2.3,1.5,6.5,0,6.5,4.5,1.6,0.8,0.8,0,,07:35:00,16:23:00,8.8,7.58,16.38,,,10,12,8,8,,,,,,8,7.3,5.5,3,,,,
2017-11-22,16.1,13.57,13.7,11.3,,,98,93.5,92,86,14,12.5,12.4,10.8,26,20.67,18,10,46,14,101.24,101,100.97,100.7,101.24,101,100.97,100.69,24100,19058.3,14050,4000,1.9,1.4,1.4,1,4.3,0,8.7,6.7,3.7,16.6,16.6,0,,07:34:00,16:24:00,8.83,7.57,16.4,,,13,13,12,12,,,,,,8,8,7.5,7,,,,
2017-11-21,12,7.11,7.65,3.3,,,98,94,91.5,85,11.5,6.2,7,2.6,22,11.62,12,2,30,6,101.81,101.28,101.31,100.8,101.81,101.28,101.31,100.8,32200,16733.3,17900,3600,2.9,2,2,1.2,10.3,0,2.6,0.6,0,24.2,24.2,0,,07:32:00,16:25:00,8.88,7.53,16.42,,,6,7,9,9,,,,,,8,7.7,5.5,3,,,,
2017-11-20,8.9,6.04,6.35,3.8,,,98,95.2,93,88,7.7,5.3,5.4,3.1,22,10.46,13,4,35,6,101.86,100.8,100.94,100.03,101.86,100.8,100.94,100.02,32200,18670.8,18100,4000,2.7,1.9,2,1.3,11.7,0,1.4,0,0,4.4,4.4,0,,07:31:00,16:26:00,8.92,7.52,16.43,,,8,8,2,2,,,,,,8,6,4.5,1,,,,
2017-11-19,7.8,6.83,6.69,5.6,,,94,87.5,86.5,79,5.6,4.9,4.7,3.7,40,27.46,28.5,17,59,12,101.6,100.6,100.83,100.05,101.6,100.6,100.82,100.04,32200,15295.8,19300,6400,2.1,1.8,1.6,1.1,11.3,0,1.7,0,0,28,28,0,,07:29:00,16:27:00,8.97,7.48,16.45,,,9,9,4,6,,,,,,8,8,8,8,,,,
2017-11-18,9.7,8.07,7.9,6.1,,,91,85,84,77,6.4,5.7,5.7,5,22,16.08,16,10,32,16,102.44,102.12,102.05,101.66,102.44,102.12,102.06,101.67,32200,27150,22550,12900,2.7,1.8,2,1.2,10.1,0,2.9,0.9,0,4,4,0,,07:28:00,16:28:00,9,7.47,16.47,,,10,10,7,7,,,,,,8,7.8,7.5,7,,,,
2017-11-17,8.1,6.3,6,3.9,,,94,84.4,84,74,4.9,3.8,3.6,2.3,26,10.21,13.5,1,37,27,102.46,101.69,101.51,100.55,102.46,101.69,101.5,100.54,48300,39241.7,36200,24100,2.9,2.1,2,1.2,12,0,1,0,0,0.6,0.6,0,,07:26:00,16:29:00,9.05,7.43,16.48,,,7,8,6,6,,,,,,8,6.8,5.5,3,,,,
2017-11-16,8.4,6.7,6.35,4.3,,,95,87.9,88,81,5.8,4.8,4.2,2.7,20,11.46,11,2,37,16,100.47,100.14,100.14,99.81,100.47,100.13,100.14,99.8,48300,28820.8,36200,24100,2.8,2.1,2.2,1.6,11.7,0,1.4,0,0,5,5,0,,07:25:00,16:30:00,9.08,7.42,16.5,,,8,8,6,6,,,,,,8,7.7,7,6,,,,
2017-11-15,10.8,8.15,8.75,6.7,,,93,85.6,85,77,6.6,5.9,5.8,5.1,41,23.5,25.5,10,69,13,100.3,100.08,100.05,99.8,100.3,100.07,100.05,99.8,32200,23983.3,20150,8100,2.6,2.1,2.2,1.8,9.2,0,3.8,1.8,0,12.4,12.4,0,,07:23:00,16:31:00,9.13,7.38,16.52,,,9,9,6,6,,,,,,8,7.5,6,4,,,,
2017-11-14,10.3,8.68,8.65,7,,,92,82,80,68,6.8,5.8,5.7,4.5,52,31.33,32.5,13,61,12,101.26,100.96,100.83,100.39,101.27,100.95,100.82,100.38,32200,24850,25750,19300,2.3,2,2,1.8,9.3,0,3.6,1.6,0,5.2,5.2,0,,07:21:00,16:33:00,9.2,7.35,16.55,,,9,10,7,8,,,,,,8,7.9,7.5,7,,,,
2017-11-13,10.9,9.17,9.5,8.1,,,91,81.7,81,71,7.2,6.2,5.5,3.9,47,29.88,27,7,69,12,101.11,100.21,100.46,99.81,101.11,100.21,100.47,99.82,32200,24183.3,24150,16100,2.4,2.1,2,1.5,8.5,0,4.5,2.5,0,8.2,8.2,0,,07:20:00,16:34:00,9.23,7.33,16.57,,,9,10,7,8,,,,,,8,7.9,7,6,,,,
2017-11-12,9.5,8.61,8.8,8.1,,,97,93.5,92,87,8.5,7.6,7.8,7.2,25,19.92,19.5,14,35,9,101.25,101.01,100.73,100.21,101.26,101.01,100.74,100.22,32200,20716.7,20150,8100,1.9,1.6,1.6,1.3,9.2,0,3.8,1.8,0,14,14,0,,07:18:00,16:35:00,9.28,7.3,16.58,,,9,10,8,9,,,,,,8,8,7.5,7,,,,
2017-11-11,9.2,8.17,7.44,5.7,,,92,89.6,88,84,7.4,6.6,6.6,5.8,25,16.17,17,9,35,11,101.6,101.41,101.43,101.26,101.6,101.41,101.43,101.26,32200,27758.3,21750,11300,2.9,1.6,2,1.2,10.6,0,2.4,0.4,0,7.2,7.2,0,,07:17:00,16:36:00,9.32,7.28,16.6,,,8,8,8,8,,,,,,8,7.9,7.5,7,,,,
2017-11-10,10,7.57,8.55,7.1,,,98,93.7,91.5,85,7.8,6.6,6,4.3,18,8.12,9.5,1,,,101.59,101.28,101.32,101.06,101.59,101.28,101.32,101.06,48300,30833.3,36200,24100,2.9,1.9,2,1.1,9.4,0,3.5,1.6,0,2.2,,,,07:15:00,16:38:00,9.38,7.25,16.63,,,10,12,5,5,,,,,,8,6,5,2,,,,
2017-11-09,9.4,8.07,7.7,6,,,96,86.9,87,78,7.5,6,5.9,4.3,19,10.21,10.5,2,35,23,101.11,100.7,100.75,100.39,101.11,100.7,100.74,100.38,48300,32387.5,30600,12900,3.2,2.4,2.3,1.4,10.3,0,2.7,0.7,0,3.6,3.6,0,,07:13:00,16:39:00,9.43,7.22,16.65,,,8,9,6,7,,,,,,8,7.9,7.5,7,,,,
2017-11-08,10.5,7.22,6.25,2,,,82,65.9,67,52,4.4,1.2,1.4,-1.6,16,9.33,9.5,3,,,101.5,100.96,101.01,100.51,101.5,100.95,101.01,100.51,48300,39900,40250,32200,3.5,2.8,2.8,2.1,11.8,0,1.2,0,0,0,0,0,,07:12:00,16:41:00,9.48,7.2,16.68,,,8,9,4,4,,,,,,8,8,8,8,,,,
2017-11-07,7.7,4.12,3.55,-0.6,,,84,64.8,70,56,0.5,-2,-1.8,-4.1,21,12.58,13,5,,,102.62,102.1,102.07,101.52,102.62,102.1,102.07,101.52,48300,40250,40250,32200,3.4,2.6,2.6,1.9,14.4,0,0,0,0,0,,,,07:10:00,16:42:00,9.53,7.17,16.7,,,5,5,2,3,,,,,,8,7.8,7,6,,,,
2017-11-06,6.5,1.37,1.1,-4.3,,-9,75,60,56,37,-3,-5.8,-5.7,-8.3,18,8.92,10.5,3,,,102.68,102.52,102.41,102.14,102.68,102.52,102.41,102.14,48300,40250,40250,32200,3.9,2.6,2.9,1.9,16.9,0,0,0,0,0,0,0,,07:09:00,16:44:00,9.58,7.15,16.73,,,5,5,0,2,,,,,,8,2.8,4.5,1,,,,
2017-11-05,6.7,2.36,3.15,-0.4,,-5,88,59.1,62.5,37,-0.9,-5.3,-4.6,-8.3,16,9.44,9,2,,,102.08,101.43,101.55,101.01,102.07,101.42,101.53,101,48300,38640,40250,32200,2.7,2.2,2.1,1.6,14.8,0,0,0,0,0,0,0,,07:07:00,16:45:00,9.63,7.12,16.75,,,5,6,-2,-1,,,,,,8,3.9,4.5,1,,,,
2017-11-04,2.1,0.4,0,-2.1,,-5,89,78.9,80.5,72,-0.5,-2.9,-3.2,-5.8,18,10.96,10.5,3,,,101.87,101.51,101.47,101.06,101.87,101.51,101.46,101.05,48300,27462.5,26150,4000,2.8,2.1,2.2,1.7,18,0,0,0,0,0,0,0,,08:05:00,17:47:00,9.7,8.08,17.78,,,3,3,-1,-1,,,,,,8,7.3,6.5,5,,,,
2017-11-03,4.3,1.63,1.5,-1.3,,-4,93,65.2,67.5,42,-0.8,-4.5,-4.3,-7.8,23,9.12,12,1,37,9,101.9,101.58,101.48,101.05,101.9,101.58,101.47,101.04,48300,38304.2,29000,9700,3.1,2,2.4,1.6,16.5,0,0,0,0,0.4,0.4,0,,08:04:00,17:48:00,9.73,8.07,17.8,,,4,5,-3,1,,,,,,8,6.4,5,2,,,,
2017-11-02,8.8,5.54,5.6,2.4,,,95,85.7,81,67,6.9,3.3,2.1,-2.7,26,14.67,14.5,3,46,12,100.99,100.47,100.56,100.12,100.98,100.46,100.55,100.11,32200,24879.2,18500,4800,2.2,1.7,1.8,1.4,12.4,0,0.6,0,0,20.8,20.8,0,,08:02:00,17:50:00,9.8,8.03,17.83,,,6,6,1,1,,,,,,8,7.7,6,4,,,,
2017-11-01,12.2,9.06,7.3,2.4,,,97,85,86.5,76,7.8,6.6,5.8,3.7,27,12.58,15,3,39,27,100.83,100.71,100.69,100.55,100.82,100.7,100.69,100.55,48300,36150,32200,16100,2.8,2.2,2.2,1.7,10.7,0,2.3,0.3,0,0,0,0,,08:00:00,17:52:00,9.87,8,17.87,,,10,11,6,6,,,,,,8,4.8,5,2,,,,
2017-10-31,10.5,6.39,5.85,1.2,,,95,87.1,86,77,6.8,4.4,3.8,0.7,13,5.79,6.5,0,,,102.05,101.51,101.44,100.82,102.05,101.5,101.43,100.81,48300,36691.7,33800,19300,7,2.6,4.3,1.7,12.2,0,0.8,0,0,0,0,0,,07:59:00,17:53:00,9.9,7.98,17.88,3,3,12,12,6,6,,,,,,8,5.3,5,2,,,,
2017-10-30,13.2,7.21,6.9,0.6,,,97,82.2,78,59,8.9,4.3,3.6,-1.7,20,7.54,11,2,,,102.42,102.26,102.26,102.1,102.42,102.26,102.26,102.1,48300,40250,40250,32200,3.4,2.6,2.6,1.9,11.1,0,1.9,0,0,0,0,0,,07:57:00,17:55:00,9.97,7.95,17.92,,,14,14,5,5,,,,,,4,1.3,2,0,,,,
2017-10-29,13.6,8.2,8.69,3.8,,,100,95.8,91.5,83,10.8,7.5,6.8,2.8,21,7.46,11,1,29,31,102.23,101.82,101.88,101.52,102.22,101.81,101.87,101.51,32200,22783.3,16300,400,7,2.1,4.1,1.2,9.3,0,3.7,1.7,0,0,0,0,,07:56:00,17:57:00,10.02,7.93,17.95,,,15,15,6,6,,,,,,7,2.4,3.5,0,,,,
2017-10-28,14,9.04,9.1,4.2,,,100,95,91,82,11,8.3,8.3,5.6,10,5.54,5.5,1,,,101.85,101.6,101.61,101.37,101.84,101.59,101.6,101.36,48300,36325,24550,800,7,2.3,4.1,1.2,8.9,0,4.1,2.1,0,0,0,0,,07:54:00,17:58:00,10.07,7.9,17.97,,,15,15,8,8,,,,,,2,0.5,1,0,,,,
2017-10-27,13.1,8.95,8.75,4.4,,,99,94.3,91,83,10.3,8,7.7,5.1,15,7.5,8.5,2,,,102.46,102.22,102.17,101.88,102.45,102.21,102.16,101.87,48300,44275,40250,32200,3.4,1.9,2.2,1,9.2,0,3.8,1.8,0,0,0,0,,07:52:00,18:00:00,10.13,7.87,18,,,14,15,8,8,,,,,,4,1.2,2,0,,,,
2017-10-26,12.6,10.02,10,7.4,,,98,92.6,92,86,10.2,8.9,9,7.8,27,16.71,17.5,8,37,30,102.67,102.52,102.56,102.44,102.66,102.51,102.55,102.43,48300,40237.5,36200,24100,2.2,1.7,1.6,1,8,0,5,3,0,0,0,0,,07:51:00,18:02:00,10.18,7.85,18.03,3,3,14,14,7,8,,,,,,8,3.2,4,0,,,,
2017-10-25,13,10.28,9.94,6.9,,,98,93.6,90,82,11,9.3,8.9,6.8,21,13.71,12.5,4,,,102.35,101.96,102.03,101.72,102.33,101.95,102.03,101.72,32200,23191.7,19300,6400,2.6,1.8,1.8,1,8.1,0,4.9,2.9,0,0.5,,,,07:49:00,18:04:00,10.25,7.82,18.07,,,12,12,8,8,,,,,,8,6.6,5,2,,,,
2017-10-24,13.2,9.29,9.39,5.6,,,98,91.3,87.5,77,9.9,7.9,7.7,5.5,14,7.83,7.5,1,,,103.79,103.05,102.99,102.2,103.78,103.04,102.99,102.19,48300,37550,36200,24100,2.8,1.8,1.9,1,8.6,0,4.4,2.4,0,0,0,0,,07:48:00,18:06:00,10.3,7.8,18.1,,,15,15,8,9,,,,,,6,2.1,3,0,,,,
2017-10-23,14.5,11.11,10.25,6,,,94,83,81,68,9.6,8.3,7.5,5.5,14,9.21,9,4,,,103.8,103.63,103.49,103.18,103.79,103.62,103.49,103.18,32200,25112.5,28150,24100,2.6,1.8,1.8,1,7.8,0,5.2,3.2,0.2,0,0,0,,07:46:00,18:07:00,10.35,7.77,18.12,,,13,13,8,8,,,,,,8,7.4,6,4,,,,
2017-10-22,16.1,11.15,12.15,8.2,,,97,80.2,83,69,9.7,7.8,8,6.2,27,16.67,17.5,8,41,18,103.09,101.73,101.58,100.08,103.08,101.73,101.58,100.07,32200,29033.3,22550,12900,2.6,2.2,2,1.5,5.8,0,7.2,5.2,2.1,3.8,3.8,0,,07:44:00,18:09:00,10.42,7.73,18.15,,,13,13,7,11,,,,,,8,5.9,5,2,,,,
2017-10-21,9.6,8.04,8.3,7,,,95,89.9,87,79,9.1,6.5,7,4.9,30,22.38,21.5,13,44,6,101.16,100.52,100.56,99.95,101.15,100.51,100.55,99.94,32200,19850,20150,8100,2.4,1.7,1.9,1.4,9.7,0,3.3,1.3,0,8.2,8.2,0,,07:43:00,18:11:00,10.47,7.72,18.18,,,8,8,9,9,,,,,,8,8,8,8,,,,
2017-10-20,12.6,9.08,9.4,6.2,,,97,89,85.5,74,9,7.3,6.8,4.6,17,12,12,7,39,19,101.16,100.48,100.48,99.79,101.15,100.47,100.47,99.79,32200,23604.2,20150,8100,2.7,2,2.1,1.5,8.6,0,4.4,2.4,0,9.4,9.4,0,,07:41:00,18:13:00,10.53,7.68,18.22,,,12,12,8,8,,,,,,8,7,6,4,,,,
2017-10-19,12.2,10.64,10.64,9.1,,,96,90.8,89,82,10.2,9.2,9.2,8.1,27,16,16,5,39,14,99.94,99.79,99.79,99.64,99.93,99.78,99.78,99.63,24100,21166.7,16900,9700,2.8,2.3,2.4,1.9,7.4,0,5.6,3.6,0.6,10,10,0,,07:40:00,18:15:00,10.58,7.67,18.25,,,12,12,9,9,,,,,,8,7.8,7.5,7,,,,
2017-10-18,12.5,10.08,10.1,7.7,,,97,84.9,82,67,11.2,7.6,7.5,3.8,32,20.25,18.5,5,50,17,101.73,100.47,100.76,99.78,101.72,100.47,100.75,99.78,32200,21120.8,18500,4800,2.7,2.1,2,1.2,7.9,0,5.1,3.1,0.1,33.4,33.4,0,,07:38:00,18:17:00,10.65,7.63,18.28,,,13,13,11,11,,,,,,8,7.9,7.5,7,,,,
2017-10-17,14.1,11.49,11.25,8.4,,,94,80.5,79.5,65,10.8,8.2,8.2,5.6,51,21.83,26.5,2,65,27,101.88,101.37,101.21,100.54,101.87,101.35,101.2,100.53,48300,33266.7,29000,9700,2.8,2.2,2,1.3,6.8,0,6.2,4.2,1.2,2.2,2.2,0,,07:37:00,18:19:00,10.7,7.62,18.32,,,12,13,6,8,,,,,,8,6.8,5,2,,,,
2017-10-16,11.9,11,11.05,10.2,,,96,91,87.5,79,10.6,9.5,9.1,7.6,26,18.17,19.5,13,33,10,102.29,102.01,101.86,101.42,102.28,102.01,101.85,101.42,32200,20645.8,20150,8100,2.5,2,1.8,1.1,7,0,6,4,1.1,8.2,8.2,0,,07:35:00,18:21:00,10.77,7.58,18.35,,,12,12,11,11,,,,,,8,8,8,8,,,,
2017-10-15,13.6,10.8,11.14,8.7,,,89,79.1,79.5,70,9.1,7.3,7.3,5.5,16,8.38,8.5,1,,,103.07,102.64,102.68,102.29,103.06,102.62,102.67,102.28,48300,35208.3,36200,24100,2.7,1.7,1.8,1,6.9,0,6.1,4.1,1.1,0,0,0,,07:33:00,18:23:00,10.83,7.55,18.38,,,14,15,9,9,,,,,,8,6.6,5,2,,,,
2017-10-14,10.4,8.39,7.8,5.2,,,92,79.5,77,62,5.9,5,4.5,3.1,24,16.71,16,8,37,4,103.25,103.15,103.11,102.96,103.24,103.14,103.09,102.95,32200,26816.7,21750,11300,2,1.5,1.5,1,10.2,0,2.8,0.8,0,0.2,0.2,0,,07:32:00,18:25:00,10.88,7.53,18.42,,,10,10,7,7,,,,,,8,7.4,5.5,3,,,,
2017-10-13,11.4,7.95,8,4.6,,,98,82.3,82,66,6.6,5,5.2,3.7,23,9.79,12.5,2,41,29,102.91,102.17,102.24,101.57,102.9,102.15,102.23,101.55,48300,36554.2,36200,24100,2.1,1.6,1.6,1,10,0,3,1,0,1,1,0,,07:30:00,18:27:00,10.95,7.5,18.45,,,12,12,6,6,,,,,,8,3.7,4,0,,,,
2017-10-12,9.6,7.71,7.85,6.1,,,94,90.1,90,86,7.6,6.2,6.4,5.2,27,14.79,14.5,2,35,6,101.72,101.62,101.64,101.56,101.72,101.61,101.64,101.55,32200,26220.8,17700,3200,2.1,1.5,1.6,1,10.2,0,2.8,0.8,0,31.4,31.4,0,,07:29:00,18:29:00,11,7.48,18.48,,,11,12,7,8,,,,,,8,7.9,7.5,7,,,,
2017-10-11,13.4,8.37,10,6.6,,,94,83.7,83.5,73,6.7,5.7,5.6,4.5,14,8.58,8.5,3,,,101.74,101.55,101.5,101.26,101.73,101.54,101.49,101.25,48300,27679.2,30600,12900,2.4,1.8,1.8,1.1,8,0,5,3,0,2.2,2.2,0,,07:27:00,18:31:00,11.07,7.45,18.52,,,12,12,8,8,,,,,,8,6.8,5,2,,,,
2017-10-10,12.3,9.22,9.4,6.5,,,96,84,81.5,67,8.4,6.6,7,5.6,27,10.5,14.5,2,39,28,101.32,101.1,101.11,100.9,101.3,101.08,101.09,100.88,48300,32329.2,28200,8100,2.4,1.8,1.8,1.1,8.6,0,4.4,2.4,0,3.1,3.1,0,,07:26:00,18:33:00,11.12,7.43,18.55,,,10,11,7,7,,,,,,8,6.9,5,2,,,,
2017-10-09,15.2,9.95,10.35,5.5,,,94,82.2,76.5,59,9.5,7,7.1,4.7,17,9,9.5,2,28,21,102.75,102.25,102.09,101.43,102.73,102.23,102.08,101.42,48300,40920.8,40250,32200,2,1.5,1.5,1,7.7,0,5.3,3.4,0.4,0,0,0,,07:24:00,18:35:00,11.18,7.4,18.58,3,3,15,15,8,9,,,,,,8,6,5.5,3,,,,
2017-10-08,14.2,10.05,9.04,3.9,,,94,82.2,79.5,65,9.4,7.1,6.8,4.2,27,9.42,14,1,39,28,102.73,102.36,102.16,101.59,102.72,102.35,102.14,101.57,48300,42262.5,40250,32200,2.1,1.5,1.6,1,9,0,4,2,0,0,0,0,,07:23:00,18:37:00,11.23,7.38,18.62,3,3,15,15,6,8,,,,,,7,3.9,4,1,,,,
2017-10-07,15.2,11.53,12.5,9.8,,,89,78.9,75.5,62,9.3,7.9,8.1,6.8,32,16.83,18,4,61,28,101.54,101.3,101.31,101.07,101.53,101.28,101.29,101.05,48300,30308.3,33800,19300,2.5,1.9,2,1.5,5.5,0,7.5,5.5,2.5,0,0,0,,07:21:00,18:39:00,11.3,7.35,18.65,,,15,16,7,7,,,,,,8,5.2,5,2,,,,
2017-10-06,15,11.49,10.5,6,,,92,82.1,82,72,11.6,8.5,8.2,4.7,44,19.33,26,8,57,28,101.92,101.39,101.4,100.88,101.9,101.37,101.39,100.87,48300,35550,36200,24100,3,2,2.3,1.6,7.5,0,5.5,3.5,0.5,1.2,1.2,0,,07:20:00,18:41:00,11.35,7.33,18.68,,,14,14,10,10,,,,,,8,6.7,5,2,,,,
2017-10-05,16.6,10.9,10.85,5.1,,,94,79.5,76,58,11.1,7.4,7.8,4.6,11,5.33,6,1,,,102.27,102.13,102.11,101.95,102.26,102.11,102.1,101.94,48300,41591.7,40250,32200,3.9,2.5,2.6,1.3,7.2,0,5.8,3.8,0.8,0,0,0,,07:18:00,18:43:00,11.42,7.3,18.72,3,3,17,17,9,9,,,,,,4,0.9,2,0,,,,
2017-10-04,16,10.88,10,4,,,91,75.7,73,55,9.7,6.6,6.8,3.8,12,6.54,6,0,,,102.34,102.18,102.2,102.07,102.29,102.15,102.15,102.02,48300,40920.8,40250,32200,3.2,2.1,2.2,1.3,8,0,5,3,0,0,0,0,,07:17:00,18:45:00,11.47,7.28,18.75,3,3,17,17,5,8,,,,,,7,3.4,4,1,,,,
